,Duration..in.seconds.,ResponseId,phase,team_name,domain,Month.1,Month.2,Month.3,Month.4,Month.5,Month.6,Month.7,Month.8,Month.9,Month.10,Month.11,Month.12,Month.13,Month.14,Month.15,Month.16,Month.17,Month.18,confidence,subexpert,pub,basis,basis_5_TEXT,model,theory,parameters,numpred,covidcondyn,covidmeas,covidmeas_6_TEXT,coviddesc,covidest_1,covidest_2,covidest_3,covidest_4,covidest_5,covidest_6,covidest_7,covidest_8,covidest_9,covidest_10,covidest_11,covidest_12,datatrain,counterfact,counter_imp,counter_yn,othercounter,othercountim,Method,isExpert,ResponseId.old,revised,team_size,team_expertise,team_size.coded,team_discipline.coded,team_discipline.missingdat,previous_tournament.coded,previous_tournament.missingdat,Age,Sex,Genderident,Genderident_5_TEXT,Occupation,Ethnicity,Education,Religion,Religion_Other,Politics_1,Country.of.Residence,Residential.Area,Income,time_upload,Method.coded,Method.complex,DataOnly,mean_error_w1,root_mean_sqr_error_w1,mean_abs_error_w1,mean_percent_error_w1,mean_abs_percent_error_w1,MASE1_w1,RMSE_cutoff_Naive_linear,RMSE_cutoff_Naive_rwf,compare_to_naive_linear,compare_to_naive_rwf,MASE_cutoff_Naive_linear,MASE_cutoff_Naive_rwf,compare_to_naive_linear_MASE,compare_to_naive_rwf_MASE,time_spent,mean_error_covid,root_mean_sqr_error_covid,mean_abs_error_covid,mean_percent_error_covid,mean_abs_percent_error_covid,MASE1_covid,mean_error_w1_lastmonths,root_mean_sqr_error_w1_lastmonths,mean_abs_error_w1_lastmonths,mean_percent_error_w1_lastmonths,mean_abs_percent_error_w1_lastmonths,MASE1_w1_lastmonths,mean_error_w2,root_mean_sqr_error_w2,mean_abs_error_w2,mean_percent_error_w2,mean_abs_percent_error_w2,MASE1_w2,RMSE_cutoff_Naive_linear_w2,RMSE_cutoff_Naive_rwf_w2,compare_to_naive_linear_w2,compare_to_naive_rwf_w2,MASE_cutoff_Naive_linear_w2,MASE_cutoff_Naive_rwf_w2,compare_to_naive_linear_MASE_w2,compare_to_naive_rwf_MASE_w2,team_gender,team_education,team_Age,non_US,CounterFactual_Presence_Final,COVID.Final,Onus.Final,counterNum,justification_dataReceived,justification_theoreticalInsight,justification_externalEvent,parameters_coded,TournamentStart,ForecastisUpdated
1260,1040,R_p0onr0sCTHJKeLn,1,NA,ideoldem,42,41,43,41.2,41.4,40,40.5,40.9,39.95,39.5,40,39,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,I more based it on logic and intuition. Everyone is in a hard place currently and I believe it will separate the two sides,I think the nation will be more divided due to the pandemic.,1,1,2,NA,"Because everyone has been stuck inside and many things were canceled, it fosters resentment and anger which splits apart people",1000000,1200000,1500000,2000000,2400000,2900000,2950000,2954000,3000000,3002000,3002300,3002600,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,40,1,2,NA,Teacher,4,6,2,NA,3,United States ,2,5,88.472,1,1,NA,6.377883705,6.568958073,6.377883705,13.44102652,13.44102652,6.003855395,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,2.34,12834091.67,16618556.02,12834091.67,74.19025911,74.19025911,35.65045269,5.315714286,5.328288963,5.315714286,11.73202831,11.73202831,5.003976456,5.315714286,5.328288963,5.315714286,11.73202831,15.99864892,5.002743304,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
1261,1336,R_1dcVWy1tuhdjYYv,1,NA,ideoldem,42,41,41.5,43,45,47.5,49.5,49.25,48.9,48.6,47.8,47.2,NA,NA,NA,NA,NA,NA,2,NA,NA,"1,2",NA,NA,1. That ideological identification peaks around November elections. 2. That this election will be particularly polarizing because of President Trump.,The amount of unemployment from CV-19 and the unrest due to the death of george floyd will increase polarization.,1,1,2,NA,The effects of CV-19 such as increased unemployment and the loss of small businesses creates stress in peoples lives leading to increased ideological polarization and self-reported political identity,1400000,2000000,2300000,2450000,2980000,3500000,4500000,5200000,6200000,6800000,7500000,9200000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,Attorney,4,8,3,NA,2,United States,1,5,84.23,1,1,NA,1.482429159,4.67614519,4.368143445,2.839667378,9.223776046,4.111975508,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,10740833.33,13898102.69,10740833.33,59.67563508,59.67563508,29.8358139,-3.174285714,3.274013327,3.174285714,-7.022519535,7.022519535,2.988131062,-3.174285714,3.274013327,3.174285714,-7.022519535,15.99864892,2.987394684,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
1262,1391,R_29umrGLYl8CpsOW,1,NA,ideoldem,44,44.2,44,46,45.33,45.8,46.1,48.2,47.5,47.6,47.3,47.8,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,"I think the BLM protests and COVID will hurt trump, which will hurt republicans. I think Biden will be elected, which will help democrats. People will stop supporting trump and republicans once he loses.",I already wrote about the protests and COVID.,1,1,2,NA,"Trump will look bad because the US has one of the highest per capita death rates. People will realize that health care should be a right. People will remember that he cut funding for the CDC. People will be made if he withdraws funding from the WHO when we need them the most. The protests will create a second wave of infections, which will make him look bad again.",800000,140000,170000,200000,220000,270000,300000,330000,350000,360000,370000,375000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,35,1,2,NA,retail clerk,4,5,10,NA,1,United States of America,2,4,165.648,1,1,NA,1.120610977,3.271547591,3.03359799,2.134250994,6.393265543,2.855693911,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,304.358,14919583.33,18614967.6,14919583.33,93.99447238,93.99447238,41.44351728,-2.104285714,2.419936329,2.104285714,-4.684916004,4.684916004,1.980880763,-2.104285714,2.419936329,2.104285714,-4.684916004,15.99864892,1.980392606,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
1263,1584,R_3MxkSsHH5ugk2Pm,1,NA,ideoldem,45,47,43,40,43,46,48,50,48,48,45,45,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,i noticed that the two lines have been following the same path that's why i followed the same pattern on mine  too,NA,0,0,2,NA,NA,600000,600500,605500,655555,680000,690000,700000,700500,705000,709000,710000,710020,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,20,1,2,NA,IT,1,3,2,NA,4,Greece,2,3,233.494,1,1,NA,1.696065523,4.323883759,3.609052535,3.326928831,7.5510463,3.397401166,1,1,Above Naive linear,Above Naive rwf,0,1,Below Naive linear,Above Naive rwf,0,14571160.42,18324964.35,14571160.42,90.35141298,90.35141298,40.47567047,-1.904285714,2.651701417,2.304285714,-4.211746608,5.081311825,2.169151847,-1.904285714,2.651701417,2.304285714,-4.211746608,15.99864892,2.168617293,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
1264,1597,R_vBofPq7LEMcrICB,1,NA,ideoldem,42,40,41,42,43,44,44,42,45,46,47,48,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4",NA,NA,I looked at what happened before in the graph. It had a dip but it rebounded and stood at a similar level. I tried to replicate that while also increasing support at the end near the presidential election.,"Yes, the presidential election was a determining factor in improving political ideology support.",0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,600000,200000,100000,50000,10000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,20,1,2,NA,Educator,4,3,2,NA,5,USA,2,6,77.244,1,1,NA,3.605156432,5.313724358,4.754507081,7.362492612,9.941668395,4.475681011,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,234.741,NA,NA,NA,NA,NA,NA,-0.104285714,2.711895564,2.424285714,-0.311936725,5.362249996,2.282114497,-0.104285714,2.711895564,2.424285714,-0.311936725,15.99864892,2.281552106,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
1265,1109,R_11gCyVMboSSHIzo,1,NA,ideoldem,44,55,50,45,44,44,45,46,44,44,43,44,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,5",NA,NA,I looked at the past data for general numbers first.,"Then, I thought about the current riots and the idea that the next year should have an election and there's likely going to be large political events leading up to it.",0,0,2,NA,NA,800000,900000,950000,1000000,1100000,1200000,1500000,1700000,1800000,1850000,1950000,2000000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,20,2,2,NA,Student,4,5,10,NA,2,United States,2,8,126.291,1,1,NA,1.332429159,3.708407379,2.88572117,2.74513341,5.966689471,2.716489265,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,19.051,13847500,17513894.72,13847500,84.16559233,84.16559233,38.46549147,0.895714286,1.406141776,0.895714286,1.9596132,1.9596132,0.843185498,0.895714286,1.406141776,0.895714286,1.9596132,15.99864892,0.842977708,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
1266,1735,R_1gjvyW4tm04lGOO,1,NA,ideoldem,46,45.5,45,45,45,44.5,44,44,44,44,44,44,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4",NA,NA,"Democrat Identarian and Anti-American ideology is moving Asian American, Hispanic and White Voters towards the Republican Party.",Only long term trends.,0,0,2,NA,NA,1100000,1800000,2300000,2700000,2800000,2850000,2900000,2975000,3000000,3001000,3001500,3001600,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,34,1,2,NA,Product Manger,6,6,10,NA,4,US,1,7,53.961,1,1,NA,2.514247341,2.961640377,2.514247341,5.21618337,5.21618337,2.366800362,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,12624241.67,16584644.26,12624241.67,69.00955445,69.00955445,35.06753278,1.295714286,1.51566312,1.295714286,2.831077032,2.831077032,1.219727666,1.295714286,1.51566312,1.295714286,2.831077032,15.99864892,1.219427083,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
1267,1552,R_cAwoRJOb0Xy0FTX,1,NA,ideoldem,44,45,46,46,45,45,46,46,46,47,47,46,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,This summer is very volatile and the current party in charge will lose support (Republicans) and the other party (Democrats) will gain support.  After the election the support for both parties will go back to normal.  The changes will not be much since both parties have loyal supporters.,"I considered the COVID-19 response, the response to the protests and riots, response to the economy, and then the presidential election.",1,1,2,NA,The current party (Republicans) will lose some support as this crisis continues and more people die.,1800000,3000000,5000000,7000000,10000000,20000000,40000000,60000000,80000000,100000000,125000000,150000000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,51,2,1,NA,retired engineer,4,6,10,NA,2,USA,3,7,149.041,1,1,NA,1.42333825,2.870806278,2.427234354,2.819050775,5.065083116,2.284890215,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,61.088,-34906666.67,52574367.65,34906666.67,-142.9432168,142.9432168,96.96350165,-1.104285714,1.463881477,1.104285714,-2.470635575,2.470635575,1.039525342,-1.104285714,1.463881477,1.104285714,-2.470635575,15.99864892,1.039269168,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,May,NA
1268,1452,R_plv9PdFT68Rqknf,1,NA,ideoldem,50,49,48,49,49,49,48,47,50,48,47,48,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,"I feel that the current racial issues going on in America will hurt the republican party, but help the 
Democrats. ","Yes, but there are so many variables it was hard to figure out how they factored. in. ",1,1,2,NA,I think that since most people feel that Republicans handled Covid poorly some will switch parties,110000,112000,112000,113000,114000,114000,115000,116000,116000,117000,117000,117000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,26,1,2,NA,Contractor,4,5,9,Agnostic,3,USA,2,6,55.458,1,1,NA,-1.213025386,1.961034856,1.507091059,-2.693616336,3.285245157,1.418708337,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,3.933,15128916.67,18791271.41,15128916.67,98.28508277,98.28508277,42.02500199,-2.304285714,2.594517374,2.304285714,-5.132896203,5.132896203,2.169151847,-2.304285714,2.594517374,2.304285714,-5.132896203,15.99864892,2.168617293,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
1269,1537,R_PSZLzGQ9TmxF40p,1,NA,ideoldem,45.25,48,47,44.5,45,47.25,47,45.65,42.25,43,44.67,42.95,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,IT is just a general assumption based on the current state of the nation and the upcoming election.,"Yes, I tried to factor in the ongoing race relations in the country, the reopening of the country in terms of COVID-19 closures, and the party identification levels that accompany the upcoming presidential election in November.",1,1,2,NA,"I think that since the country is coming out of the prolonged period of the economic shutdown and beginning to get back to normal, the most ideological agents have already been put forth into society. I believe that most Americans will be willing to work together to reopen the country and get back to a new normal. I do think that the differences in handling the George Floyd death will play a part in the ideology of people and the magnitude with which they identify as one party or the other.",30000,25000,20000,13000,17500,19000,15575,12625,11000,9750,12500,13500,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,44,1,2,NA,Director of IT,4,6,3,NA,6,United States,3,7,180.843,1,1,NA,1.671520068,2.32036138,1.889701886,3.472280078,3.948659593,1.778881113,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,15226712.5,18873959.92,15226712.5,99.66083864,99.66083864,42.29665859,0.641714286,1.188462564,1.121714286,1.437074754,2.485109689,1.055931823,0.641714286,1.188462564,1.121714286,1.437074754,15.99864892,1.055671605,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
1270,692,R_cuT75f86epCT7ON,1,NA,ideoldem,2,3,1,4,4,1,2,1,4,5,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,I assume it will follow the trend,It will remain fairly level,1,1,2,NA,It will be up and down,80000,85000,84000,75000,72000,77000,81000,87000,90000,100000,99000,92000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,28,1,2,NA,Welder,4,4,10,NA,4,United States,3,6,125.063,1,1,NA,44.60515643,44.67112336,44.60515643,94.57780563,94.57780563,41.98930578,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,25.53,15158166.67,18811947.7,15158166.67,98.75361041,98.75361041,42.10625244,42.69571429,42.73666984,42.69571429,94.23274846,94.23274846,40.19184206,42.69571429,42.73666984,42.69571429,94.23274846,15.99864892,40.18193742,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
1271,1004,R_s71m0AM1Hg1KrO9,1,NA,ideoldem,40,41,42,42.5,43,43,42.5,42,43,43,44,45,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,4,5",NA,NA,"Well, first of all I continued the downward trend for the next few months. Then I noticed that generally the trends over the past years would go down and then up, so I had them go up more. ","Yes, I considered the COVID-19 crisis as well as the protests for the downward trends. I had the Republicans going down faster because of the way Trump has been handling the protests. Around election (November) I had both parties go down because I thought that was a realistic trend. Past election, it was harder to predict what would happen, so I thought it would be natural for the support to start going up again. ",1,1,2,NA,"I think that honestly, people don't have too much faith in the American government about COVID because they are super stressed about the economy as well as illness. So I had the trend going downward. ",80000,85000,87000,88000,89000,89500,90000,100000,150000,250000,300000,3100000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,22,2,1,NA,NA,4,5,3,NA,2,USA,3,2,104.561,1,1,NA,4.605156432,5.314800577,4.741520068,9.578065875,9.886232285,4.463455616,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,8.682,14867625,18340285.26,14867625,97.79586326,97.79586326,41.29918777,1.995714286,2.588177596,2.295714286,4.353847454,5.031813555,2.161083086,1.995714286,2.588177596,2.295714286,4.353847454,15.99864892,2.160550521,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
1272,2032,R_3nq2WEn9mmyOpFh,1,NA,ideoldem,45,55,50,48,51,53,56,51,50,49,51,50,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,Most of my predictions were just based off of the current situation in the nation going on with police brutality and how it presents our republican president.,I also considered the presidential elections going on in November mostly.,1,1,2,NA,The role COVD-19 had on my trajectory was how the situation was being treated politically and how I expect the quarantine to settle down by the end of the year.,650000,750000,820000,870000,920000,950000,990000,1001000,1001500,1002000,1002500,1003000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,18,1,2,NA,Student,6,3,10,NA,2,United States ,2,7,212.727,1,1,NA,-3.667570841,5.002758009,4.277411105,-7.936853761,9.211803879,4.026564128,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,14330000,18100342.36,14330000,87.80921623,87.80921623,39.8057767,-6.104285714,6.449813318,6.104285714,-13.45872243,13.45872243,5.746302444,-6.104285714,6.449813318,6.104285714,-13.45872243,15.99864892,5.744886358,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
1273,1467,R_3HZHEUJtSnPuzOq,1,NA,ideoldem,46,47,49,48,46.5,45,45.5,44,44.5,46,43,44,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,2",NA,NA,"In light of the ineffective response to COVID 19 and the recent protests, the support of the Republican party is going to go down in near and distant future. Whereas, this will give a boost to Democrat's ratings. However, this advantage will not last long as no effective policies are being advocated by Democrats either.","I considered the recent events related to the pandemic, election and protests in US to make my predictions.",1,1,2,NA,Due to the increasing number of daily cases and deaths I theorized a decline in support for the Republicans. And a temporary rise in support for the Democrats.,650000,700000,750000,800000,850000,870000,880000,850000,750000,700000,550000,350000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,24,1,2,NA,Researcher,2,6,5,NA,2,United States,1,4,81.887,1,1,NA,1.332429159,2.223321733,1.754465759,2.745218046,3.670836826,1.651575852,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,14518333.33,18351914.98,14518333.33,88.93401021,88.93401021,40.32892775,0.795714286,1.767590889,1.424285714,1.710516263,3.125307258,1.340759077,0.795714286,1.767590889,1.424285714,1.710516263,15.99864892,1.340428668,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
1274,668,R_3oTqJAT6b637JvK,1,NA,ideoldem,49,49.1,48.05,48,49,48.15,49.5,49.9,48,49.01,49,48.15,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,How the president handle the current issues,Protest and pandemic,1,1,2,NA,It directly reflects the president's job,700000,800000,900000,950000,960000,930000,900000,800000,700000,600000,500000,300000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,Scientist,2,5,10,NA,4,USA,1,5,102.484,1,1,NA,-1.654843568,2.734484807,2.262343585,-3.69387911,4.91827109,2.129669396,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,7.127,14490000,18375106.8,14490000,87.80236622,87.80236622,40.25022361,-3.816285714,3.849662004,3.816285714,-8.440811809,8.440811809,3.592481242,-3.816285714,3.849662004,3.816285714,-8.440811809,15.99864892,3.591595931,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
1275,773,R_3CNGCbCmLEjOZfs,1,NA,ideoldem,43,43,45,46,48,48,48,46,46,41,40,39,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,I was really just going with my gut.,I looked at past data.,0,0,2,NA,NA,500000,400000,380000,340000,300000,250000,220000,200000,240000,300000,340000,360000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,39,1,2,NA,Design Director,4,5,10,NA,3,Worcester,2,8,77.153,1,1,NA,2.877883705,3.718314079,3.277883705,6.130585029,7.003947474,3.085653592,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,3.987,14924166.67,18647274.82,14924166.67,94.09505183,94.09505183,41.45624883,2.495714286,4.003938113,3.375714286,5.564286679,7.485684059,3.17774694,2.495714286,4.003938113,3.375714286,5.564286679,15.99864892,3.176963834,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
1276,1482,R_2s1L8yvGN2fgSsr,1,NA,ideoldem,42,51,47,45,46,43,39,41,44,45,46,47,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,--,"Protests, election",0,0,2,NA,NA,650000,750000,900000,1100000,1500000,1750000,1900000,2100000,2250000,2350000,2500000,2750000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,21,1,2,NA,student,4,3,10,NA,2,USA,2,5,97.177,1,1,NA,2.42333825,4.2075529,3.535113141,5.025303389,7.442641354,3.327797916,0,1,Below Naive linear,Above Naive rwf,0,1,Below Naive linear,Above Naive rwf,2.053,13535000,17125348.17,13535000,83.29248585,83.29248585,37.5974311,1.695714286,3.978166176,3.024285714,3.643172779,6.643517937,2.846927749,1.695714286,3.978166176,3.024285714,3.643172779,15.99864892,2.846226169,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
1277,714,R_1la5MaZ620iOoSi,1,NA,ideoldem,45,44,43,42,41,40,46,45,46,45,46,45,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,"I assumed party ID for both parties would decrease slowly each month due to disgust with both parties, but would spike during the Presidential election as people settled on one of the two primary options.",The Presidential election would bring people home to a major party instead of the third parties they had been flirting with.,0,0,2,NA,NA,800000,1200000,1400000,1600000,1700000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,Attorney,4,8,10,NA,1,United States,2,7,91.035,1,1,NA,3.332429159,4.968305533,3.609052535,6.779663788,7.401076535,3.397401166,1,1,Above Naive linear,Above Naive rwf,0,1,Below Naive linear,Above Naive rwf,1.512,13635000,17482132.78,13635000,80.21574784,80.21574784,37.87521042,-0.104285714,0.621132934,0.504285714,-0.248771413,1.11833663,0.47471209,-0.104285714,0.621132934,0.504285714,-0.248771413,15.99864892,0.474595105,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
