,X,ResponseId,phase,team_name,domain,counterfact,othercounter,Participant.s.Previous.Response,Presence.of.Counterfactual.OT,Presence.of.Counterfactual.HK,Agreement_Presence_1,Presence.of.Counterfactual.1.OT,Presence.of.Counterfactual..1.HK,Agreement_Presence_2,CounterFactual_Presence_Final,counterNum,COVID.19.OT,COVID.19.HK,Agreement_COVID_1,COVID.19..2.OT,COVID.19.2.HK,Agreement_COVID_2,COVID.Final,Onus.OT,Onus.HK,Onus_Agreement_1,Onus.2.OT,Onus.2.HK,Onus_Agreement_2,Onus.Final,Flagged.OT,Flagged.HK,Comments.OT,Comments.HK
447,453,R_1qdMLd8uvn2UqtG,2,Team42,polar,Different rhetoric of candidates.,NA,NA,1,0,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
448,454,R_1qdMLd8uvn2UqtG,2,Team42,iasian,Different rhetoric implemented by politicians (as e.g. Trump).,NA,NA,1,0,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
449,455,R_1qdMLd8uvn2UqtG,2,Team42,easian,The rhetoric of politicians.,NA,NA,1,0,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
450,456,R_1qdMLd8uvn2UqtG,2,Team42,iafric,"The George Floyd protests would not happen, probably, the curve would be in the range 0.28-0.32 all the time.",NA,NA,1,1,0,NA,NA,NA,1,1,1,0,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
451,457,R_1qdMLd8uvn2UqtG,2,Team42,igend,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
452,458,R_1qdMLd8uvn2UqtG,2,Team42,egend,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
453,459,R_3HLgkNujSYAT3nW,2,MLTS,lifesat,The COVID19 effect,The black lives matter movement in the United States,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
454,460,R_3HLgkNujSYAT3nW,2,MLTS,negaffect,The COVID19 effect,The black lives matter movement in the United States,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
455,461,R_3HLgkNujSYAT3nW,2,MLTS,posaffect,The COVID19 effect,The black lives matter movement in the United States,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
456,462,R_3HLgkNujSYAT3nW,2,MLTS,polar,The COVID19 effect,The black lives matter movement in the United States The Presidential Election in the United States,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
457,463,R_3HLgkNujSYAT3nW,2,MLTS,iasian,The COVID19 effect,The black lives matter movement in the United States,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
458,464,R_3HLgkNujSYAT3nW,2,MLTS,easian,The COVID19 effect,The black lives matter movement in the United States,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
459,465,R_3HLgkNujSYAT3nW,2,MLTS,iafric,The black lives matter movement in the United States,COVID19 (indirectly),NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
460,466,R_3HLgkNujSYAT3nW,2,MLTS,eafric,The black lives matter movement in the United States,The COVID19 effect (indirect),NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
461,467,R_3HLgkNujSYAT3nW,2,MLTS,igend,The COVID19 effect,NA,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
462,468,R_3HLgkNujSYAT3nW,2,MLTS,egend,The COVID19 effect,NA,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
463,469,R_2pXhKZGwLqTRqyK,2,Duckling Power,lifesat,"We believe that an important counterfactual would be if Donald Trump and the Republican Party had not attempted to overturn election results. This has caused a great sense of panic and unrest among individuals that we believe will depress life satisfaction at a minimum through January, but likely for longer.","Competent US leadership on COVID - a robust testing system combined with a nonpolitical, scientific handling of the pandemic that included a targeting closure of high-risk activities.",NA,1,1,0,NA,NA,NA,1,2,2,2,0,NA,NA,NA,2,2,0,1,NA,NA,NA,2,NA,NA,NA,NA
464,470,R_2pXhKZGwLqTRqyK,2,Duckling Power,negaffect,Lack of politicization of COVID rules and regulations; coherent leadership from US government.,No election.,NA,1,1,0,NA,NA,NA,1,3,2,2,0,NA,NA,NA,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
465,471,R_2pXhKZGwLqTRqyK,2,Duckling Power,posaffect,Lack of politicization of COVID rules and regulations; coherent leadership from US government.,No election.,NA,1,1,0,NA,NA,NA,1,3,2,2,0,NA,NA,NA,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
466,472,R_1fiPEcBGgy8EQKu,2,Average Joes,lifesat,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
467,473,R_1fiPEcBGgy8EQKu,2,Average Joes,negaffect,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
468,474,R_1fiPEcBGgy8EQKu,2,Average Joes,posaffect,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
469,475,R_1fiPEcBGgy8EQKu,2,Average Joes,ideoldem,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
470,476,R_1fiPEcBGgy8EQKu,2,Average Joes,ideolrep,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
471,477,R_1fiPEcBGgy8EQKu,2,Average Joes,iasian,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
472,478,R_1fiPEcBGgy8EQKu,2,Average Joes,easian,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
473,479,R_1fiPEcBGgy8EQKu,2,Average Joes,iafric,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
474,480,R_1fiPEcBGgy8EQKu,2,Average Joes,eafric,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
475,481,R_1fiPEcBGgy8EQKu,2,Average Joes,igend,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
476,482,R_1fiPEcBGgy8EQKu,2,Average Joes,egend,n/a,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
477,483,R_1Oqc1q8AmoBm60k,2,FMTeam,iafric,We did not consider counterfactuals.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
478,484,R_1Oqc1q8AmoBm60k,2,FMTeam,eafric,We did not consider counterfactuals.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
479,485,R_1Oqc1q8AmoBm60k,2,FMTeam,igend,We did not consider counterfactuals.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
480,486,R_SPgJ5k2KWZeCtuF,2,That Well-being Researcher,lifesat,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
481,487,R_1Oqc1q8AmoBm60k,2,FMTeam,lifesat,We did not consider counterfactuals.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
482,488,R_1Oqc1q8AmoBm60k,2,FMTeam,iasian,We did not consider counterfactuals.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
483,489,R_2yloCPIMJyg71Mp,2,FrostNova,lifesat,stricter wordwide lockdowns,NA,NA,1,1,0,NA,NA,NA,1,1,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
484,490,R_2yloCPIMJyg71Mp,2,FrostNova,negaffect,stricter international lockdowns,NA,NA,1,1,0,NA,NA,NA,1,1,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
485,491,R_2yloCPIMJyg71Mp,2,FrostNova,posaffect,stricter international lockdowns,NA,NA,1,1,0,NA,NA,NA,1,1,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
486,492,R_2yloCPIMJyg71Mp,2,FrostNova,ideoldem,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
487,493,R_2yloCPIMJyg71Mp,2,FrostNova,ideolrep,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
488,494,R_2yloCPIMJyg71Mp,2,FrostNova,polar,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
489,495,R_2yloCPIMJyg71Mp,2,FrostNova,iasian,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
490,496,R_2yloCPIMJyg71Mp,2,FrostNova,easian,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
491,497,R_2yloCPIMJyg71Mp,2,FrostNova,iafric,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
492,498,R_2yloCPIMJyg71Mp,2,FrostNova,eafric,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
493,499,R_2yloCPIMJyg71Mp,2,FrostNova,igend,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
494,500,R_2yloCPIMJyg71Mp,2,FrostNova,egend,Trump election win,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
495,501,R_x9FtYCJkK9ml853,2,CPMY,lifesat,Bad progress in the discovery of vaccine to prevent COVID-19. This would decrease life satisfaction.,NA,NA,1,1,0,NA,NA,NA,1,1,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
496,502,R_x9FtYCJkK9ml853,2,CPMY,negaffect,Bad progress in the discovery of vaccine to prevent COVID-19. This would increase negative affect and decrease positive affect.,NA,NA,1,1,0,NA,NA,NA,1,1,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
497,503,R_x9FtYCJkK9ml853,2,CPMY,posaffect,Bad progress in the discovery of vaccine to prevent COVID-19. This would increase negative affect and decrease positive affect.,NA,NA,1,1,0,NA,NA,NA,1,1,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
498,504,R_1hy99223yt0IGha,2,adamman,lifesat,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,"out of indicated timeline, should I flag?",NA
499,505,R_1hy99223yt0IGha,2,adamman,negaffect,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
500,506,R_1hy99223yt0IGha,2,adamman,posaffect,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
501,507,R_1hy99223yt0IGha,2,adamman,ideoldem,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
502,508,R_1hy99223yt0IGha,2,adamman,ideolrep,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
503,509,R_1hy99223yt0IGha,2,adamman,polar,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
504,510,R_1hy99223yt0IGha,2,adamman,iasian,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
505,511,R_1hy99223yt0IGha,2,adamman,easian,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced.",NA,NA,0,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
506,512,R_1hy99223yt0IGha,2,adamman,iafric,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced. If vaccine news was less positive, then I would not have modeled a decreasing influence of COVID-19.",NA,NA,0,1,1,NA,NA,NA,1,1,2,2,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
507,513,R_1hy99223yt0IGha,2,adamman,eafric,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced. If vaccine news was less positive, then I would not have modeled a decreasing influence of COVID-19.",NA,NA,0,1,1,NA,NA,NA,1,1,2,2,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
508,514,R_1hy99223yt0IGha,2,adamman,igend,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced. If vaccine news was less positive, then I would not have modeled a decreasing influence of COVID-19.",NA,NA,0,1,1,NA,NA,NA,1,1,2,2,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
509,515,R_1hy99223yt0IGha,2,adamman,egend,"I assumed that COVID-19 affects this variable, and that the effect will begin to wane in February, 2021, when vaccines are introduced. If vaccine news was less positive, then I would not have modeled a decreasing influence of COVID-19.",NA,NA,0,1,1,NA,NA,NA,1,1,2,2,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
510,516,R_1Fh4g1iqczH5dqU,2,Heather Shimmer,iasian,We didn't think of any counterfactuals - just relied on past data.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
511,517,R_1Fh4g1iqczH5dqU,2,Heather Shimmer,iafric,"We would have selected an average of past 12 months rather than 24 months if the Black Lives Matter movement had not occurred. Because we think this created an idiosyncratic dip in the past 6 months, we extended the past time period for our data analysis (note that we didn't ignore the past 6 months data though).",NA,NA,1,1,0,NA,NA,NA,1,1,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
512,518,R_1Fh4g1iqczH5dqU,2,Heather Shimmer,igend,We didn't consider any counterfactuals,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
513,519,R_2rVqupiZCitVuHS,2,R4VST9,iasian,"If the election result was different, we would expect higher implicit Asian-American bias.",NA,NA,1,1,0,NA,NA,NA,1,1,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
514,520,R_2CpOXnTbesiiAjq,2,ForecastSnorecast,iasian,"A vaccine was not even close to being developed; Trump had won re-election,",NA,NA,1,1,0,NA,NA,NA,1,2,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
515,521,R_2CpOXnTbesiiAjq,2,ForecastSnorecast,iafric,"Trump had won re-election. BLM ""riots"" had persisted longer.",NA,NA,1,1,0,NA,NA,NA,1,2,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
516,522,R_3EKiOQhREqjGKbs,2,datamodelers,lifesat,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
517,523,R_3EKiOQhREqjGKbs,2,datamodelers,negaffect,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
518,524,R_3EKiOQhREqjGKbs,2,datamodelers,posaffect,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
519,525,R_3EKiOQhREqjGKbs,2,datamodelers,ideoldem,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
520,526,R_3EKiOQhREqjGKbs,2,datamodelers,ideolrep,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
521,527,R_3EKiOQhREqjGKbs,2,datamodelers,polar,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
522,528,R_3EKiOQhREqjGKbs,2,datamodelers,iasian,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
523,529,R_3EKiOQhREqjGKbs,2,datamodelers,easian,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
524,530,R_3EKiOQhREqjGKbs,2,datamodelers,iafric,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
525,531,R_3EKiOQhREqjGKbs,2,datamodelers,eafric,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
526,532,R_3EKiOQhREqjGKbs,2,datamodelers,igend,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
527,533,R_3EKiOQhREqjGKbs,2,datamodelers,egend,forecasts were predicted on the data - no counterfactuals were considered,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
528,534,R_1lxIIRF6NepoJvF,2,Team Apple,lifesat,"The key counterfactual event would have been if the Pfizer and Moderna vaccines were not announced to be 95% effective--in other words, if they had a lower effectiveness or were found not to be effective. This is because the immunity provided by these vaccines will allow for people to return to their normal lifestyles, which will lead to increases in life satisfaction.","If Trump had been elected instead of Biden, I think this would have changed the forecast for life satisfaction (in the negative direction--lower life satisfaction).",NA,1,1,0,NA,NA,NA,1,2,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
529,535,R_1lxIIRF6NepoJvF,2,Team Apple,negaffect,"The key counterfactual event that would have led to a different forecast is if the Pfizer and Moderna vaccines had not been announced to be 95% effective--in other words, if they had lower effectiveness or were not effective.","If Trump had been elected instead of Biden, this would have altered the forecast for negative/positive affect (there would have been greater increases in negative affect and greater decreases in positive affect if Trump had been elected).",NA,1,1,0,NA,NA,NA,1,2,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
530,536,R_1lxIIRF6NepoJvF,2,Team Apple,posaffect,"The key counterfactual event that would have led to a different forecast is if the Pfizer and Moderna vaccines had not been announced to be 95% effective--in other words, if they had lower effectiveness or were not effective.","If Trump had been elected instead of Biden, this would have altered the forecast for negative/positive affect (there would have been greater increases in negative affect and greater decreases in positive affect if Trump had been elected).",NA,1,1,0,NA,NA,NA,1,2,2,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
531,537,R_26nZCQL0w6rXYgO,2,Star Trek,lifesat,"Implementation of stricter social distancing/lockdown measures in mid- to late-November, to prevent traveling over Thanksgiving. This may have helped to reduce the record-high new cases that are now being observed in early December. Without the astronomical high number of new cases, the forecast for life satisfaction rating would not be as low for the early months of 2021.",A different presidential election outcome in Nov.,NA,1,1,0,NA,NA,NA,1,2,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
532,538,R_3HFwKuXAJpxzJib,2,Otto,igend,I was thinking that the outcome of the US presidential election results may have certain implications on these forecasts.,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
533,539,R_3HFwKuXAJpxzJib,2,Otto,egend,The presidential election results in the US may have some impact on the results.,NA,NA,1,0,1,NA,NA,NA,0,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
534,540,R_xAcedXyD9NwsZ33,2,Imielin,lifesat,"political changes in the USA, COVID deaths",NA,NA,1,0,1,NA,NA,NA,0,0,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
535,541,R_xAcedXyD9NwsZ33,2,Imielin,negaffect,"Political change in the USA, COVID deaths, COVID vaccine, and any medical news about it (like that after COVID men have erection problems).",NA,NA,1,0,1,NA,NA,NA,0,0,2,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
