phase,isExpert,ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT/SK Type,TS/BA Type,Type Difference?,OT/SK New Type,TS/BA New Type,Type Difference 2.0,Type.Final,DataOnly,OT/SK New Comments,BA New Comments,IG ruling,OT/SK Complexity,TS/BA Complexity,Type Difference?,OT/SK New Complexity,TS/BA New Complexity,Complexity Difference 2.0,Complexity.Final,OT/SK New Comments, OT/SK Flag,TS/BA Flag, OT.Flag,OT.comment,TS/BA.comment
1,0,R_1GVXyNTHPxgR6tg,,iafric,"1,2",NA,NA,"With the Black Lives Movement protests happening, the numbers of the supporters are increasing every day. This news will hopefully spark some change and action within people who are non African-American. To some degree, I believe there will be change but if he/she has been racist or has grown up with fixed opinions on the black race, then it is harder to truly change the implicit bias. I was born and raised in the Philippines and growing up hearing so much biases and assumptions on the Black Americans is harder to inherently stop if it's been something ingrained in me as a young kid. Of course, I know better but the subconscious level is just harder to correct.",I considered a rise in more propagandas supporting the African- Americans to surge. I believe that more people will be outspoken about their beliefs and desire to change the system.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1BRZu4gNCbodykH,,iafric,1,NA,NA,"With the recent protests and events, I think the downward trend of African-American bias will continue.",Recent events in Missouri will perhaps emphasize change in people's racial attitutdes.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_33qCQ66ROCfZxXc,,iafric,1,NA,NA,This one was easier as people never want to admit that they are doing things overtly so  the values would be easier to understand.  It is a lot easier to say I did not do this because they are black instead of vice versa because that is socially unacceptable and humans generally want to be accepted so it's just easier to admit that they did it from a place of unknowingness. so thats how I based my data.  It shoots up in the summer as thats when people are more tense then goes down.  Then once black history month/MLK day comes around it starts to shift again.,I did not consider any of those other variables when making this prediction.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3npiszFRDTXUqlz,,iafric,"1,4,5",NA,NA,"I went off of the past data, showing when tensions seem to spike in which months, and I adjusted my predictions accordingly.","As I stated earlier, I feel like the current protests about racist police brutality policies will increase tensions.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_yIqQRzv4QarVTsB,,iafric,1,NA,NA,N/A,"I considered both the recent Black Lives Matter movements, and then a likely uptick in positivity towards African-Americans as their vote will be incredibly important during the election in November",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_29dnF3ItYebQQgL,,iafric,"1,5",NA,NA,recent movement make people empathic and bias will reduced  and again gain momentum near elections due to politics,"political leadership, current people sentiment",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2s5RiRonAxackfS,,iafric,1,NA,NA,My general understanding of the data was that Implicit American Bias tends to remain in the same boundaries for a multitude of reasons. I thought that nothing has really changed when it comes to this situation so I expected the numbers to stay in the same ballpark.,"I wanted to add the George Floyd protests as a variable, but that coincides with Explicit American bias more than Implicit.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3suBCUQ3zhQzLb1,,iafric,1,NA,NA,"At least in my area, I don't feel like there is as much implicit African-American bias. There seems to be a good representation of ranges of careers and success in every race and everyone locally tends to give everyone a fair shot regardless of race, age, gender, or any other factor that could potentially cause discrimination.","For implicit bias, I didn't have any other variables I could think to consider.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2fyWiFQZqzniWcx,,iafric,1,NA,NA,"Similarly to the explicit bias survey, I feel as though different factors will affect people's feelings. The current protests and riots, the presidentisal election and news cycle, etc.","Yes, again, the potential for a new president and the likelihood of his picking a woman of color for his running mate.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1q8qvoP56Ut8fUF,,iafric,1,NA,NA,"I know that the bias will go down immediately because of the protests that have been going on the past week. Just like everything else though, as time moves on, people will forget and their bias will go back to the normal level.",I included this in May and June because of the current protests. I did not try and guess variables in the future though.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_02EAyVetNMbGdWh,,iafric,4,NA,NA,"I used the past data, which showed a relatively stable amount of bias, with only slight spikes in either direction, and an overall downward trend to predict the next year's data.","I considered the current protests in my predictions, which may cause a slight increased spike, but will flatten out for an even greater downward trend.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2YbwlI5lUwv1EKE,,iafric,"1,2",NA,NA,The previous data is relatively flat and showed minor monthly changes. I used the degree of change each month as a reference point  and attempted to keep my estimates near that reference point. I am making the assumption that the current protests and dialogue will have positive results on people's implicit African-American biases.,"I considered the November 2020 presidential election when making these predictions. I predicted that Joe Biden would win the election and this would result in positive change, therefore my estimates are increasing in the second half of my estimates",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2bVLYnMvSLr9P20,,iafric,4,NA,NA,"I fit a trendline to the data in Excel, and I then extended the forecast out an additional 12 periods. This approach suggested a very minor decreasing trend. I then entered values that generally fell along this trend line. I considered adding additional variability, but I wasn't sure which direction such variability would go so opted not to.","I considered current events (protests over murders of US civilians by police), but ultimately I was not familiar enough with this literature to speculate how such events might impact these data (Would increased sympathy for one party or another be sufficient to change IAT-measured bias?).",,,1,3,1,,,,4,,,,,1,1,0,,,,1,,,,,,
1,0,R_3KwG3hIbj6oQ5Vi,,iafric,"1,4",NA,NA,I think generally the implicit Bias will not change significantly as it didn't change much in the past and as stated in the description it isn't affected by anything in particular it will just happen to some extent.,"I don't think COVID or unemployment rates will change the implicit scale, it will stay in that 0.3 range",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_PYvuZxUKxh7GdRD,,iafric,4,NA,NA,"I simply went off of the previous data provided, as well as based it on possible outside events.","I considered the upcoming US presidential election. My assumption is that if Donald Trump loses, implicit hatred and bias against African Americans might peak due to the vast majority of African Americans supporting Joe Biden over Trump. Should Biden win, many Trump supporters may see their views of African Americans sour even more, over them essentially helping Biden win, should he emerge victorious in the election.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1jpQH7IMNPBrbQM,,iafric,"1,2,4",NA,NA,"because of the current situation going on right now, I think there will be a lot more frustration, anger, and bias toward african americans. these are unfortunate, and caused by racially motivated prejudices that have existed for centuries. The killing of George floyd only exacerbated the wound, which has now split open and divided america","I tried to think about how current effects are weighting upon our nation, causing turmoil and divide between different raical groups. after this, many white people will probably have more prejudice against african americans.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_RUFg84Y6Es2SjSx,,iafric,5,NA,NA,"Assumed that there may be seasonal variations, and that there will be an increase in preference for whites due to the current unrest.",Assumed that the current race-related unrest will cause increase in preference for whites.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3iwCZQPqzDffFWH,,iafric,"1,5",NA,NA,"I looked through the past data and found that the numbers are fairly consistent, so I estimated based on patterns from years past.","I did not consider additional variables. My thinking was that seemingly significant events have been happening regularly for years, and Implicit African-American Bias has not changed much, so current events are unlikely to change it as well.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3svOkIva7vxoarU,,iafric,"1,2,3",NA,NA,Reviewed prior data and averaged the month to month changes and accounted for other changes in variables that would impact the scores.,I considered the recent COVID-19 pandemic and also the most recent Black Lives Matter protests and major problems that are being caused worldwide.,,,1,4,1,,,,4,,,,,1,1,0,,,,1,,,,,,
1,0,R_1dHrIxnnTjXKZSj,,iafric,1,NA,NA,I thought about current events in the US with the George Floyd situation. I focused on how media portrayed the rioters during these months so there is higher increase in implicit bias. As months go on it will slowly decrease.,Yes I think the next presidential election will influence the bias. If we get a Democratic President then bias will go down a little bit.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1oAB2nkPW7DAmfI,,iafric,5,NA,NA,"Implicit bias, as far as I am aware, is less amenable to change. I think there have been some studies about it changing over a long period of time but as it is not available to conscious knowledge it can remain pretty steady. So looking at the past data, it has remained since Jan 2017 between .3 and .34 steadily, so predicting anything outside of that range would be odd.","The only variable I considered was the current rate in the context of current political leadership and Covid-19 response. Trump has been in office since the beginning of the data but as implicit bias does not change quickly, and I can't assume the outcome of the election, I don't predict a drastic change. And since Covid-19 has taken hold in America, I don't see the ratings change, so it seems unlikely that whatever happens in the coming months is going to make a drastic change. So I settled at .32 which is the current level around March 2020 and, given there seemed to be no good way to figure minor spikes and falls, went consistently with that.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3paH1hHLCZAw9Kp,,iafric,4,NA,NA,"Similar to the explicit bias, I used a linear regression to forecast out the predictions. I added a trendline and then used the equation of the line to obtain future values.","There seems to be a slight uptick at the end of the data. However, I believe these deep rooted biases are difficult to change so I decided to just use a data driven approach and not consider any variables.",,,3,3,0,,,,3,1,,,,1,1,0,,,,1,,,,,,
1,0,R_w6R4yn1mHQZsvUR,,iafric,1,NA,NA,There will be an uptick in implicit bias against african americans following the George Floyd protests this summer that will drop back to normal as protests subside.,"I guessed that implicit bias will increase as a result of recent protests by #blm against police brutality, drop off, and then return to a level slightly above average over the course of the year.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_25L8giqIgHl5YBy,,iafric,1,NA,NA,"I thought that the Implicit African-American Bias would be likely to peak during the following few months due to the Black Lives Matter movement and all the attention it has drawn recently. With all the news about it, I thought people may unknowingly form a bias. For the rest of the months I thought it would fall back down to how it was before as the movement lessens.",I did not consider any additional variables besides current events.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
