,X,ResponseId,team_name,phase,domain,DataOnly,parameters,numpred,covidcondyn,covidmeas,covidmeas_6_TEXT,MA_UniqueParam,OT_UniqueParam,MA_Comments,OT_Comments,Agreement,parameters_coded,MA_Flag,OT_Flag
1308,1308,R_vesF3DSA15CVCYp,NA,1,ideoldem,NA,I considered possible political leadership change,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1309,1309,R_2urGP0V7ValljwM,NA,1,ideoldem,NA,The main thing that I am factoring in is turnout during the election and increased support for trump with him being reelected.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1310,1310,R_Ce2AV0YovQl9U1b,NA,1,ideoldem,NA,"I hope that democrats will start to rally and come together to make a cohesive push for election in Nov. This is wishful thinking but I think in light of recent events perpetrated by Trump and co, it will be easier.",1,1,2,NA,2,2,,,1,2,NA,NA
1311,1311,R_cZo9bts0CXh01pL,NA,1,ideoldem,NA,"Yes, I thought about things like the presidential election. I think that as the election comes up, due to the large unapproved rating of the current republican president, I think that democrat support will rise, and republican support will lower. The past data also shows that republican support lowers around November, which is when election time is. If the support doesnt lower, it is still low compared to the democratic support. I tried to think of what could affect the support of each party.",1,1,2,NA,1,2,,,0,2,NA,NA
1312,1312,R_2XiXvdq0yXNlCzt,NA,1,ideoldem,NA,"COVID-19 would definitely reduce the people supporting their parties as they feel betrayed. The current unrest also nudge people to lose faith in the political process. If the unemployment numbers improve and economy opens up again, the Republicans stand to gain. ",1,1,2,NA,3,3,,,1,3,NA,NA
1313,1313,R_1PSlPUitrRWDjj3,NA,1,ideoldem,NA,The november election will likely be a peak in dem popularity before it slowly starts declining again,1,1,2,NA,1,2,,,0,2,NA,NA
1314,1314,R_1pnFFvyBMKo59RW,NA,1,ideoldem,NA,NA,1,1,2,NA,1,1,,,1,1,NA,NA
1315,1315,R_1Fg2cH2MrHtIWz1,NA,1,ideoldem,NA,elections,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1316,1316,R_2R2KUZioeqGUuyS,NA,1,ideoldem,NA,"Yes, due to Covid deaths, riots in the streets and unemployment with an overall lack of government response were my primary reasons why I think the Democrats will pull ahead.",1,1,2,NA,4,4,,,1,4,NA,NA
1317,1317,R_3PcztEdnb5mTF1y,NA,1,ideoldem,1,"I did not really consider anything other than the past numbers in my analysis. Of course I thought about how support for each party might trend, but these are just speculative narratives. For example that people may support republicans more when they are not in control of most of the federal government. These are even less valuable than anecdotes when making predictions.",NA,NA,NA,NA,0,0,,,1,0,NA,NA
1318,1318,R_3MrPKZlvhQiNNRs,NA,1,ideoldem,NA,I took in to account how COVID is affecting everything and how the president has handled it,1,1,2,NA,2,2,,,1,2,NA,NA
1319,1319,R_22VuBcgEdrCJCCA,NA,1,ideoldem,NA,"Variables que cambian con el tiempo, lo que esta pasando en USA con el covid, la tasa de desempleo, el racismo y todo los secretos que esta saliendo a la luz del gobierno",NA,NA,NA,NA,0,0,,,1,0,NA,1
1320,1320,R_3LjqPHEeGx8cHVo,NA,1,ideoldem,NA,I looked at past data on the sheet. It seems to go up and then back down and especially around election time there is a spike. But I feel that Democratic support will remain higher regardless.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1321,1321,R_ukA3PFKhEIkDM2J,NA,1,ideoldem,NA,"i thought about this being an election year, COVID-19, high unemployment right, current racial tensions. ",1,1,2,NA,4,4,,,1,4,NA,NA
1322,1322,R_1Cqfru8pm4K0VW4,NA,1,ideoldem,NA,"The primary variable I considered is the change in political leadership. I believe people would want a different president in charge, most likely from the opposite side, due to the generally poor reception given to the current president.",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1323,1323,R_2TLa9nlntWAxY72,NA,1,ideoldem,NA,"I thought about the current political climate due to coronavirus, global protests, and the upcoming election.  ",1,1,2,NA,3,3,,,1,3,NA,NA
1324,1324,R_2EpdVRtWggklT15,NA,1,ideoldem,NA,"Yes, I analyzed different variables such as the Black Lives Matter Movement that is currently happening throughout the entire world, the drawback of that movement, and the upcoming presidential election.",NA,NA,NA,NA,2,3,,,0,2,NA,NA
1325,1325,R_3HjXBHuoalS2Ioo,NA,1,ideoldem,NA,"I considered the continuing COVID-19 pandemic, racial injustice protests, and general election results and leadership change",1,1,2,NA,3,3,,,1,3,NA,NA
1326,1326,R_1kTdBit1JXDgKFI,NA,1,ideoldem,NA,"I considered the pandemic and the current riots, both of which benefit the Democrats.",1,1,2,NA,2,2,,,1,2,NA,NA
1327,1327,R_25bZ6e3gTpV5KvL,NA,1,ideoldem,NA,"I considered the COVID-19 variables, the unemployment rates, and the current racial protests within the country now.",NA,NA,NA,NA,3,3,,,1,3,NA,NA
1328,1328,R_2S1APYNZYLYRr5a,NA,1,ideoldem,NA,I did not take into consideration some other variables but it would have been ideal to take into account the General Election taking place in November 2019 and it seems the COVID situation has caused some political ideology disparity as well.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1329,1329,R_2XomkzW0FRWoIru,NA,1,ideoldem,NA,I think the upcoming elections will give the republicans a little boost but overall support will go down if we get a second wave of covid-19,1,1,2,NA,2,2,,,1,2,NA,NA
1330,1330,R_1eUKNWfie6FHy8S,NA,1,ideoldem,NA,I have just seen how the United States has been unfolding in the past couple months and Trump is giving republicans a bad look by the way he is handling corona and the black live matter movement ,1,1,2,NA,2,3,,,0,2,NA,NA
1331,1331,R_29sitC88UNGoDmw,NA,1,ideoldem,NA,"Yes absolutely! I thought of Trumps handling of the coronavirus crisis, as well as the accompanying economic crisis as well as the recent protests and riots across the country. I think that both of these will give democrats a temporary boost in popularity where they will go a little higher than before but then return to normal.",1,1,2,NA,3,3,,,1,3,NA,NA
1332,1332,R_2zo5jlcE7CxGoiy,NA,1,ideoldem,NA,I'm considering the timing of the election and how polarized it will make people feel.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1333,1333,R_da26Bw6geFD8T8l,NA,1,ideoldem,NA,I considered the race tensions currently going on and how our current president is handling it along with how states are handling COVID.,NA,NA,NA,NA,2,3,,,0,2,NA,NA
1334,1334,R_27saEWJWwzxHCoV,NA,1,ideoldem,NA,I considered a political leadership change and the effect of the President's actions towards current events on the political party support rates for both parties.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1335,1335,R_3qJ9TRhkQQLpGRC,NA,1,ideoldem,NA,COVID-19 deaths; Protest,1,1,2,NA,3,2,,,0,3,NA,NA
1336,1336,R_2sT1a91yUzYkMZm,NA,1,ideoldem,NA,"In October 2020, maybe the government will start passing regulations regarding equality for blacks so the support will begin to increase. In addition, there is some chance the pandemic will be almost over and people are more positive in that situation. Lastly, elections will be happening and people will vote for a better president.",1,1,2,NA,3,3,,,1,3,NA,NA
1337,1337,R_2ts6pY22Bzr56v8,NA,1,ideoldem,NA,There were no variables additionally used ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1338,1338,R_3JCNvKRwIgmQ4j7,NA,1,ideoldem,NA,"I considered the election, who I thought would be elected (Biden) and how that would affect support for each party. I also considered the COVID-19 pandemic, police brutality, and unemployment. I considered whether I thought each party would support their party's leaders views and actions on these issues. ",1,1,2,NA,4,5,,,0,5,NA,NA
1339,1339,R_qDT6ms07lRtnxnz,NA,1,ideoldem,NA,I generally stuck to the numbers that had been seen in the past. I think as November approached people will be more aware of the other side and want to support the side they identify with more. This will happen for both parties. I feel that there won't be any major events that will change these numbers dramatically.,1,1,2,NA,2,2,,,1,2,NA,NA
1340,1340,R_1n0Lxu4SwHdLAcS,NA,1,ideoldem,NA,"All based on Trump vs Biden and with Biden winning the election in 11/20.   Fatigue will set in for the summer and early fall.  Maybe a shifting of reality and political opinions.  Closer to election will be a rise in favor of Democrats which will stay stable until actual inauguration in January.  Another increase for Democrats and decrease for Republicans due to the actual change of presidents.  But since Biden can misspeak fairly regularly, I'm not sure Democrat will continue to increase or not",1,1,2,NA,2,2,,,1,2,NA,NA
1341,1341,R_2RU3Vxgvt8by8Ck,NA,1,ideoldem,NA,"I believe approval ratings will increase up until the election, at which point they will stablize again overwards.",1,1,2,NA,2,2,,,1,2,NA,NA
1342,1342,R_1KoOGM9h2ShcexK,NA,1,ideoldem,NA,"The George Floyd protests have been on my mind particularly, so I definitely took them into account. I think I could have put the republican party even lower if I was thinking about COVID.",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1343,1343,R_3GplQP0hTga3kAp,NA,1,ideoldem,NA,November elections were big. Some people identify with a party for the elections only. I didn't try to speculate about anything else.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1344,1344,R_1OrAzgTRYrihp8D,NA,1,ideoldem,NA,"Some factors that I considered
- Current political situation with American lives getting hurt in the protest. The narrative is that the Republican party is in the wrong here

- Elections are coming. ",1,1,2,NA,2,3,,,0,3,NA,NA
1345,1345,R_3fdg6GSzRvNssil,NA,1,ideoldem,NA,Most of my predictions were based on how each party is tackling the COVID-19 pandemic.  I see a lot of favor going towards the Democratic party because they want to inject the population with money to kick start the economy.,1,1,2,NA,1,2,,,0,2,NA,NA
1346,1346,R_01bFkQl6I0f6NJ7,NA,1,ideoldem,NA,I did consider the fact that this is a presidential election year as well as current crisis conditions,1,1,2,NA,2,2,,,1,2,NA,NA
1347,1347,R_1rrD2MsH97nmaF9,NA,1,ideoldem,NA,I did consider how more people would be invested in politics during these times; eager to vote and affect the economy in the way they believe is best for the country in light of the COVID-19 pandemic and unemployment.,1,1,2,NA,3,3,,,1,3,NA,NA
1348,1348,R_1dF9FK8NlhfSChF,NA,1,ideoldem,NA,With hopes of a vaccine for the COVID-19 and the economy getting better by November. ,1,1,2,NA,2,3,,,0,3,NA,NA
1349,1349,R_3khqgLMYeQRJwng,NA,1,ideoldem,NA,"I factored in the continual polarization of COVID-19 and the response to it, as well as the current protests.",1,1,2,NA,2,3,,,0,3,NA,NA
1350,1350,R_1IsjL58swnV7s7c,NA,1,ideoldem,NA,"I also assumed that both parties will see an increase as the election nears, seeing a peak around November. I assumed that a Democrat would win the presidential seat, leading to a decrease for Republicans. But a few months later, I also think that Democrats might be dissatisfied by the lack of change, so there will be a decrease in numbers.",NA,NA,NA,NA,1,3,,,0,3,NA,NA
1351,1351,R_2ExX4zzdPenESF7,NA,1,ideoldem,NA,I think the current protests regarding George Floyd will turn additional Americans away from Trump. He is doing nothing but throwing gasoline on an already burning fire. ,1,1,2,NA,1,2,,,0,2,NA,NA
1352,1352,R_3MiAYgaCJhRhND4,NA,1,ideoldem,NA,Yes - public benefits changes and an election mostly. I didn't factor in much for Covid since it's too unpredictable right now. ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1353,1353,R_3hime7ZIb3OuiUt,NA,1,ideoldem,NA,"COVID-19 response, President's connection to Jeffery Epstein, his racist and inflammtory remarks, his handling of the protests and him disappearing when the country needed him the most. ",1,1,2,NA,5,4,,,0,5,NA,NA
1354,1354,R_aXGFgTYUvJqNsIx,NA,1,ideoldem,NA,"Pandemic, highest unemployment since the Great Depression, police killing citizens in the streeets",1,1,2,NA,3,3,,,1,3,NA,NA
1355,1355,R_1K6JAI7IMRiudBm,NA,1,ideoldem,NA,"As I partly mentioned above China is making some pretty big moves as trade is concerned and a lot of countries are not very happy with the US (getting out of the WHO, support for other leaders) so I think these could have a big impact on peoples political perspective.",1,1,2,NA,2,1,,,0,3,NA,NA
1356,1356,R_10uRy4KzAK8IciW,NA,1,ideoldem,NA,Current events and elections in November.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1357,1357,R_1LIJMbk92vyDwg5,NA,1,ideoldem,NA,"I took into account mostly how the current protests may affect things, but other issues like how polarized views on Covid and social programs were also I considered. ",1,1,2,NA,3,3,,,1,3,NA,NA
1358,1358,R_2fkccsX56mwkjro,NA,1,ideoldem,NA,"Yes, ideas about what effect the election might have (regardless of outcome). I think that leading up to an election, people will generally be more engaged and both numbers might rise. Afterwards, there will probably be some disappointment and lack of interest that will make the numbers drop again.",1,1,2,NA,1,2,,,0,2,NA,NA
1359,1359,R_12RSl1ekF58eQsc,NA,1,ideoldem,NA,"I think the economy, unemployment, COVID, and rioting/protests will all have a big impact on political ideology. I am not looking forward to the political ads and finger pointing!",1,1,2,NA,4,4,,,1,4,NA,NA
1360,1360,R_3ncO5ddFj2xlaHg,NA,1,ideoldem,NA,"Yes.  Because this is an election year, Trump's voice will be heard during all upcoming events.  He's largely silenced by the liberal news stations.  I believe there are many, many democrats who only listen to the news and don't do their research to make an unbiased opinion.  Trump was dealt horrific situations that no modern day president has had to deal with, and the democrats have only fueled the situation with their unscrupulous acts because they want to see him taken out.  I hope more of the truth is exposed.",1,1,2,NA,1,2,,,0,2,NA,NA
1361,1361,R_2PdLTYiBIpIIBHy,NA,1,ideoldem,NA,"Depending on who's in power..who's popular on social media..and what unpredictable events occur...""unpredictable""...it changes some people's beliefs. ",NA,NA,NA,NA,0,0,,,1,0,NA,NA
1362,1362,R_3fTeJdUBN9khFnW,NA,1,ideoldem,NA,No,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1363,1363,R_bCwYGKUCG6tRLs5,NA,1,ideoldem,NA,"I included the George Floyd protests, COVID-19 reopening, and 2020 election season in my decision process",1,1,2,NA,4,4,,,1,4,NA,NA
1364,1364,R_reR6Xt0whzD8GMp,NA,1,ideoldem,NA,"I believe that police brutality, protests, and the election year will have an effect as well. When making my predictions I looked at the past data but also thought about how I as a voter and fan of politics might be thinking. I also took into consideration significant things that will be going on in the world during these months.",1,1,2,NA,4,3,,,0,4,NA,NA
1365,1365,R_1JIvYdHFVPXIEnf,NA,1,ideoldem,NA,"How COVID-19 and the riots have affected support for Trump, plus the upcoming election.",1,1,2,NA,3,3,,,1,3,NA,NA
1366,1366,R_2CBzl0Bgct6h2Xs,NA,1,ideoldem,NA,I considered the current eco system and look at past history to make my predictions. ,1,1,2,NA,2,1,,,0,2,NA,NA
1367,1367,R_2ttUKYQXuOVsJhX,NA,1,ideoldem,NA,"yes, I consider the current situation about racism",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1368,1368,R_TnOiiOEfmBjVxtv,NA,1,ideoldem,NA,Yes political election in Nov. I did not consider other variables as we do not have those variables plus the country is fairly divided by now and those variables are not going to change much.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
